BCUT2D_CHGLO,MolLogP,TPSA,ATSC6c,morgan228,morgan1119,AETA_beta_s,VSA_EState2,MinPartialCharge,ATSC4c,ATSC8c,PAMPA,ID
-2.707236647440609,2.158100000000005,157.02,1.5299369465116726,0,0,0.625,91.0424398019012,-0.3425139040228667,-1.8654683178014737,0.3856698042700162,-6.26,1536
-2.7120196731041366,2.5003000000000046,148.23000000000002,1.5194875216919903,0,1,0.6275510204081632,89.58013802855793,-0.3425139040228667,-1.708016959107581,0.2007904549035128,-5.8,1537
-2.7175539608557253,2.5003000000000064,148.23000000000002,1.5305961232013865,0,1,0.6275510204081632,89.508738279092,-0.3425042707188708,-1.7054960292246657,0.1966964170309104,-5.25,1538
-2.720291058175512,2.500300000000005,148.23000000000002,1.552435032254453,0,1,0.6275510204081632,89.45059636906964,-0.3425058614330878,-1.708685974167964,0.2035998545674892,-4.94,1539
-2.717553960855736,2.5003000000000064,148.23,1.5305961232013865,0,1,0.6275510204081632,89.50873827909201,-0.3425042707188708,-1.7054960292246657,0.1966964170309104,-5.55,1540
-2.712019673104134,2.500300000000004,148.23,1.51948752169199,0,1,0.6275510204081632,89.58013802855791,-0.3425139040228667,-1.708016959107581,0.2007904549035128,-5.19,1541
-2.720291058175524,2.5003000000000046,148.23000000000002,1.5524350322544522,0,1,0.6275510204081632,89.45059636906964,-0.3425058614330878,-1.7086859741679643,0.203599854567489,-5.14,1542
-2.712019673104148,2.5003000000000064,148.23000000000002,1.5194875216919903,0,1,0.6275510204081632,89.58013802855791,-0.3425139040228667,-1.708016959107581,0.2007904549035127,-5.16,1543
-2.720291058175512,2.5003000000000064,148.23,1.5524350322544531,0,1,0.6275510204081632,89.45059636906964,-0.3425058614330878,-1.7086859741679643,0.2035998545674892,-5.05,1544
-2.7175539608557298,2.5003000000000064,148.23,1.530596123201386,0,1,0.6275510204081632,89.50873827909201,-0.3425042707188708,-1.7054960292246657,0.1966964170309104,-4.97,1545
-2.720291058175524,2.5003000000000046,148.23000000000002,1.5524350322544522,0,1,0.6275510204081632,89.45059636906964,-0.3425058614330878,-1.7086859741679643,0.203599854567489,-5.38,1546
-2.712019673104148,2.5003000000000064,148.23000000000002,1.5194875216919903,0,1,0.6275510204081632,89.58013802855791,-0.3425139040228667,-1.708016959107581,0.2007904549035127,-5.28,1547
-2.712019673104134,2.500300000000004,148.23,1.51948752169199,0,1,0.6275510204081632,89.58013802855791,-0.3425139040228667,-1.708016959107581,0.2007904549035128,-5.37,1548
-2.712019673104134,2.500300000000004,148.23,1.51948752169199,0,1,0.6275510204081632,89.58013802855791,-0.3425139040228667,-1.708016959107581,0.2007904549035128,-5.02,1549
-2.7175539608557298,2.5003000000000064,148.23,1.530596123201386,0,1,0.6275510204081632,89.50873827909201,-0.3425042707188708,-1.7054960292246657,0.1966964170309104,-5.13,1550
-2.720291058175512,2.5003000000000064,148.23,1.5524350322544531,0,1,0.6275510204081632,89.45059636906964,-0.3425058614330878,-1.7086859741679643,0.2035998545674892,-5.02,1551
-2.717553960855736,2.5003000000000064,148.23,1.5305961232013865,0,1,0.6275510204081632,89.50873827909201,-0.3425042707188708,-1.7054960292246657,0.1966964170309104,-5.16,1552
-2.712019673104134,2.500300000000004,148.23,1.51948752169199,0,1,0.6275510204081632,89.58013802855791,-0.3425139040228667,-1.708016959107581,0.2007904549035128,-5.4,1553
-2.717553960855736,2.5003000000000064,148.23,1.5305961232013865,0,1,0.6275510204081632,89.50873827909201,-0.3425042707188708,-1.7054960292246657,0.1966964170309104,-5.79,1554
-2.719866482566593,2.842500000000008,139.44,1.5201490111524822,0,2,0.63,87.98341997682311,-0.3424960782498592,-1.5480446631621796,0.0117992489865459,-4.79,1555
-2.72916984645921,2.8425000000000065,139.44,1.5113893334136046,0,2,0.63,87.71689484626046,-0.3425042707155997,-1.551340178261955,0.0146346723966292,-4.82,1556
-2.72916984645921,2.8425000000000065,139.44,1.5113893334136046,0,2,0.63,87.71689484626046,-0.3425042707155997,-1.551340178261955,0.0146346723966292,-5.7,1557
-2.719866482566586,2.8425000000000056,139.44,1.5201490111524825,0,2,0.63,87.9834199768231,-0.3424960782498592,-1.5480446631621807,0.0117992489865458,-4.96,1558
-2.722498600473111,2.8425000000000047,139.44,1.5414231483875025,0,2,0.63,87.88325987350416,-0.3425058614330878,-1.55122619037695,0.0446344968606709,-4.86,1559
-2.7291698464592087,2.8425000000000065,139.44000000000003,1.5113893334136048,0,2,0.63,87.71689484626046,-0.3425042707155997,-1.551340178261955,0.0146346723966292,-4.78,1560
-2.7224986004730924,2.8425000000000056,139.44000000000003,1.5414231483875025,0,2,0.63,87.88325987350414,-0.3425058614330878,-1.5512261903769498,0.0446344968606709,-5.21,1561
-2.719866482566593,2.842500000000008,139.44,1.5201490111524822,0,2,0.63,87.98341997682311,-0.3424960782498592,-1.5480446631621796,0.0117992489865459,-4.85,1562
-2.7051329507183723,2.6560000000000032,148.23,1.6557221799627793,0,0,0.6323529411764706,89.57102339649492,-0.3425139040228667,-1.792538575883301,0.1670696072459748,-5.77,1563
-2.693342447493884,2.656000000000005,148.23,1.667530873453558,0,0,0.6323529411764706,89.49962364702904,-0.3427475365246512,-1.7903511970819603,0.1840716834414546,-5.07,1564
-2.722498600473111,2.8425000000000047,139.44,1.5414231483875025,0,2,0.63,87.88325987350416,-0.3425058614330878,-1.55122619037695,0.0446344968606709,-4.86,1565
-2.722498600473111,2.8425000000000047,139.44,1.5414231483875025,0,2,0.63,87.88325987350416,-0.3425058614330878,-1.55122619037695,0.0446344968606709,-4.75,1566
-2.722498600473111,2.8425000000000047,139.44,1.5414231483875025,0,2,0.63,87.88325987350416,-0.3425058614330878,-1.55122619037695,0.0446344968606709,-4.85,1567
-2.729169846459207,2.842500000000008,139.44,1.5113893334136048,0,2,0.63,87.71689484626046,-0.3425042707155997,-1.5513401782619551,0.0146346723966291,-4.81,1568
-2.7198664825666,2.8425000000000065,139.44,1.5201490111524822,0,2,0.63,87.98341997682311,-0.3424960782498592,-1.5480446631621807,0.0117992489865458,-4.8,1569
-2.7198664825666,2.8425000000000065,139.44,1.5201490111524822,0,2,0.63,87.98341997682311,-0.3424960782498592,-1.5480446631621807,0.0117992489865458,-4.73,1570
-2.7198664825666,2.8425000000000065,139.44,1.5201490111524822,0,2,0.63,87.98341997682311,-0.3424960782498592,-1.5480446631621807,0.0117992489865458,-4.81,1571
-2.7051329507183723,2.6560000000000032,148.23,1.6557221799627793,0,0,0.6323529411764706,89.57102339649492,-0.3425139040228667,-1.792538575883301,0.1670696072459748,-5.97,1572
-2.7051329507183546,2.656000000000005,148.23000000000002,1.6557221799627782,0,0,0.6323529411764706,89.57102339649492,-0.3425139040228667,-1.792538575883302,0.1670696072459749,-5.69,1573
-2.7198664825666,2.8425000000000065,139.44,1.5201490111524822,0,2,0.63,87.98341997682311,-0.3424960782498592,-1.5480446631621807,0.0117992489865458,-4.77,1574
-2.693342447493884,2.656000000000005,148.23,1.667530873453558,0,0,0.6323529411764706,89.49962364702904,-0.3427475365246512,-1.7903511970819603,0.1840716834414546,-5.78,1575
-2.7051329507183723,2.6560000000000032,148.23,1.6557221799627793,0,0,0.6323529411764706,89.57102339649492,-0.3425139040228667,-1.792538575883301,0.1670696072459748,-5.77,1576
-2.6953586413816155,2.656000000000004,148.23,1.682577882068327,0,0,0.6323529411764706,89.51706567139539,-0.3425056145955875,-1.80523113281949,0.2085709545908727,-5.22,1577
-2.730515688381932,3.1847000000000074,130.65,1.500379762246155,0,3,0.6323529411764706,86.08654182176933,-0.3421804063146458,-1.3938803871022296,-0.1443485037101507,-4.8,1578
-2.7305156883819253,3.1847000000000065,130.65,1.5003797622461552,0,3,0.6323529411764706,86.0865418217693,-0.3421804063146458,-1.3938803871022298,-0.1443485037101507,-4.76,1579
-2.709689950992363,2.998200000000005,139.44,1.6412540205240231,0,1,0.6346153846153846,87.95490591498414,-0.3425042720982112,-1.6482467285427178,-0.013609318205277,-6.22,1580
-2.719291478171648,2.998200000000004,139.44,1.6777263069043953,0,1,0.6346153846153846,87.96438410327288,-0.3425058614330878,-1.635745641499032,0.0075559148555272,-5.13,1581
-2.704564744729398,2.998200000000004,139.44000000000003,1.6737167980826475,0,1,0.6346153846153846,88.10038679601664,-0.3425056145955875,-1.6477776125425918,0.0573682893840908,-5.3,1582
-2.6939583538544345,2.744800000000005,157.02,0.9925269886565194,0,0,0.625,91.4986269681466,-0.3507303651793087,-1.2092115491206008,-0.5938464262374755,-5.26,1583
-2.716378153456,2.998200000000005,139.44,1.6563736425390974,0,1,0.6346153846153846,88.06009741870326,-0.3424960782498446,-1.6325663868498577,-0.0213764903732197,-4.94,1584
-2.730515688381932,3.1847000000000074,130.65,1.500379762246155,0,3,0.6323529411764706,86.08654182176933,-0.3421804063146458,-1.3938803871022296,-0.1443485037101507,-4.77,1585
-2.7305156883819253,3.1847000000000065,130.65,1.5003797622461552,0,3,0.6323529411764706,86.0865418217693,-0.3421804063146458,-1.3938803871022298,-0.1443485037101507,-4.85,1586
-2.69395835385445,2.744800000000006,157.02,0.9925269886565192,0,0,0.625,91.4986269681466,-0.3507303651793087,-1.2092115491206017,-0.5938464262374754,-5.89,1587
-2.716378153455992,2.998200000000006,139.44,1.6563736425390982,0,1,0.6346153846153846,88.06009741870326,-0.3424960782498446,-1.6325663868498574,-0.0213764903732197,-5.26,1588
-2.7045647447294,2.998200000000006,139.44,1.6737167980826475,0,1,0.6346153846153846,88.10038679601664,-0.3425056145955875,-1.647777612542592,0.0573682893840909,-5.09,1589
-2.719291478171642,2.998200000000004,139.44,1.6777263069043955,0,1,0.6346153846153846,87.96438410327286,-0.3425058614330878,-1.635745641499032,0.0075559148555271,-5.14,1590
-2.716378153455992,2.998200000000006,139.44,1.6563736425390982,0,1,0.6346153846153846,88.06009741870326,-0.3424960782498446,-1.6325663868498574,-0.0213764903732197,-4.73,1591
-2.730515688381932,3.1847000000000074,130.65,1.500379762246155,0,3,0.6323529411764706,86.08654182176933,-0.3421804063146458,-1.3938803871022296,-0.1443485037101507,-4.77,1592
-2.6939583538544345,2.744800000000005,157.02,0.9925269886565194,0,0,0.625,91.4986269681466,-0.3507303651793087,-1.2092115491206008,-0.5938464262374755,-5.96,1593
-2.719291478171642,2.998200000000004,139.44,1.6777263069043955,0,1,0.6346153846153846,87.96438410327286,-0.3425058614330878,-1.635745641499032,0.0075559148555271,-5.07,1594
-2.7045647447294,2.998200000000006,139.44,1.6737167980826475,0,1,0.6346153846153846,88.10038679601664,-0.3425056145955875,-1.647777612542592,0.0573682893840909,-5.07,1595
-2.716378153455992,2.998200000000006,139.44,1.6563736425390982,0,1,0.6346153846153846,88.06009741870326,-0.3424960782498446,-1.6325663868498574,-0.0213764903732197,-4.93,1596
-2.7012982387239206,3.087000000000005,148.23000000000002,0.9917594471473764,0,1,0.6273584905660378,90.08735531660572,-0.3507303651793008,-1.0518004369983065,-0.6041505849932743,-5.66,1597
-2.7099751408317405,3.087000000000005,148.23000000000002,1.0212245217720268,0,1,0.6273584905660378,89.99776259127809,-0.3507239400868018,-1.0490821409167048,-0.5441336956519565,-5.29,1598
-2.7110089235324346,3.340400000000005,130.65,1.63174095202933,0,2,0.6367924528301887,86.47076372279118,-0.3421804063146312,-1.492336138552947,-0.1908887543745885,-4.97,1599
-2.7124925768144768,3.340400000000005,130.65,1.6323952492126184,0,2,0.6367924528301887,86.47521051067976,-0.3421804063146458,-1.4907932008967533,-0.1648298015762812,-5.01,1600
-2.7012982387239104,3.087000000000005,148.23,0.9917594471473764,0,1,0.6273584905660378,90.08735531660574,-0.3507303651793008,-1.0518004369983058,-0.6041505849932743,-5.51,1601
-2.7124925768144723,3.3404000000000043,130.65,1.6323952492126186,0,2,0.6367924528301887,86.47521051067976,-0.3421804063146458,-1.490793200896753,-0.1648298015762813,-5.3,1602
-2.7099751408317565,3.087000000000006,148.23,1.0212245217720268,0,1,0.6273584905660378,89.99776259127806,-0.3507239400868018,-1.0490821409167048,-0.544133695651957,-5.42,1603
-2.72848407158516,3.340400000000005,130.65,1.636672893873046,0,2,0.6367924528301887,86.25345812548122,-0.3424318639455219,-1.4783999451362038,-0.1808819775774619,-4.94,1604
-2.6911892842500933,3.153900000000003,139.44,1.810107867911573,0,0,0.6388888888888888,88.18151102578535,-0.3425056145955875,-1.7323211418479272,0.0234797449516467,-5.43,1605
-2.72848407158516,3.340400000000005,130.65,1.636672893873046,0,2,0.6367924528301887,86.25345812548122,-0.3424318639455219,-1.4783999451362038,-0.1808819775774619,-4.85,1606
-2.7110089235324346,3.340400000000005,130.65,1.63174095202933,0,2,0.6367924528301887,86.47076372279118,-0.3421804063146312,-1.492336138552947,-0.1908887543745885,-4.85,1607
-2.7124925768144768,3.340400000000005,130.65,1.6323952492126184,0,2,0.6367924528301887,86.47521051067976,-0.3421804063146458,-1.4907932008967533,-0.1648298015762812,-4.94,1608
-2.6911892842500933,3.153900000000003,139.44,1.810107867911573,0,0,0.6388888888888888,88.18151102578535,-0.3425056145955875,-1.7323211418479272,0.0234797449516467,-5.49,1609
-2.710105986155112,3.429200000000006,139.44,1.0204582193444032,0,2,0.6296296296296297,88.52347441081157,-0.350723940086794,-0.8916710250032279,-0.554438342040439,-5.22,1610
-2.693741424566883,3.242700000000004,148.23,1.1279553759858971,0,0,0.6318181818181818,90.07757524390196,-0.3507303651793008,-1.136479754065777,-0.6397431431066931,-5.9,1611
-2.708257030516968,3.496100000000004,130.65,1.768776292155855,0,1,0.6409090909090909,86.64212681439163,-0.3424318639455219,-1.5753368371139411,-0.198173237922979,-5.42,1612
-2.710105986155112,3.429200000000006,139.44,1.0204582193444032,0,2,0.6296296296296297,88.52347441081157,-0.350723940086794,-0.8916710250032279,-0.554438342040439,-5.1,1613
-2.693741424566883,3.242700000000004,148.23,1.1279553759858971,0,0,0.6318181818181818,90.07757524390196,-0.3507303651793008,-1.136479754065777,-0.6397431431066931,-6.01,1614
-2.684940268601219,3.2427000000000046,148.23,1.237091597252333,0,0,0.6318181818181818,90.02178385862831,-0.3509754168806438,-1.1402139031377574,-0.5265580984790502,-5.89,1615
-2.708257030516968,3.496100000000004,130.65,1.768776292155855,0,1,0.6409090909090909,86.64212681439163,-0.3424318639455219,-1.5753368371139411,-0.198173237922979,-5.3,1616
-2.7098366279739143,3.584900000000004,139.44,1.1566439824496937,0,1,0.6339285714285714,88.59948641205098,-0.350723940086794,-0.9763504491720564,-0.5895028197385218,-5.54,1617
-2.7098366279739143,3.584900000000004,139.44,1.1566439824496937,0,1,0.6339285714285714,88.59948641205098,-0.350723940086794,-0.9763504491720564,-0.5895028197385218,-5.36,1618
-2.7072366474406144,2.1581000000000063,157.02,1.529936946511672,0,0,0.625,91.0424398019012,-0.3425139040228667,-1.8654683178014744,0.3856698042700159,-5.06,1619
-2.7072366474406144,2.1581000000000063,157.02,1.529936946511672,0,0,0.625,91.0424398019012,-0.3425139040228667,-1.8654683178014744,0.3856698042700159,-6.11,1620
-2.707236647440624,2.158100000000005,157.02,1.5299369465116717,0,0,0.625,91.0424398019012,-0.3425139040228667,-1.8654683178014744,0.3856698042700161,-5.15,1621
-2.707236647440609,2.158100000000005,157.02,1.5299369465116726,0,0,0.625,91.0424398019012,-0.3425139040228667,-1.8654683178014737,0.3856698042700162,-6.06,1622
-2.7072366474406144,2.1581000000000063,157.02,1.529936946511672,0,0,0.625,91.0424398019012,-0.3425139040228667,-1.8654683178014744,0.3856698042700159,-6.01,1623
-2.7072366474406144,2.1581000000000063,157.02,1.529936946511672,0,0,0.625,91.0424398019012,-0.3425139040228667,-1.8654683178014744,0.3856698042700159,-6.68,1624
-2.7175539608557253,2.5003000000000064,148.23000000000002,1.5305961232013865,0,1,0.6275510204081632,89.508738279092,-0.3425042707188708,-1.7054960292246657,0.1966964170309104,-5.7,1625
-2.720291058175512,2.500300000000005,148.23000000000002,1.552435032254453,0,1,0.6275510204081632,89.45059636906964,-0.3425058614330878,-1.708685974167964,0.2035998545674892,-4.99,1626
-2.720291058175512,2.5003000000000064,148.23,1.5524350322544531,0,1,0.6275510204081632,89.45059636906964,-0.3425058614330878,-1.7086859741679643,0.2035998545674892,-5.71,1627
-2.717553960855736,2.5003000000000064,148.23,1.5305961232013865,0,1,0.6275510204081632,89.50873827909201,-0.3425042707188708,-1.7054960292246657,0.1966964170309104,-5.59,1628
-2.712019673104134,2.500300000000004,148.23,1.51948752169199,0,1,0.6275510204081632,89.58013802855791,-0.3425139040228667,-1.708016959107581,0.2007904549035128,-6.18,1629
-2.7175539608557298,2.5003000000000064,148.23,1.530596123201386,0,1,0.6275510204081632,89.50873827909201,-0.3425042707188708,-1.7054960292246657,0.1966964170309104,-5.51,1630
-2.712019673104148,2.5003000000000064,148.23000000000002,1.5194875216919903,0,1,0.6275510204081632,89.58013802855791,-0.3425139040228667,-1.708016959107581,0.2007904549035127,-5.06,1631
-2.720291058175512,2.5003000000000064,148.23,1.5524350322544531,0,1,0.6275510204081632,89.45059636906964,-0.3425058614330878,-1.7086859741679643,0.2035998545674892,-5.05,1632
-2.717553960855736,2.5003000000000064,148.23,1.5305961232013865,0,1,0.6275510204081632,89.50873827909201,-0.3425042707188708,-1.7054960292246657,0.1966964170309104,-5.88,1633
-2.720291058175524,2.5003000000000046,148.23000000000002,1.5524350322544522,0,1,0.6275510204081632,89.45059636906964,-0.3425058614330878,-1.7086859741679643,0.203599854567489,-6.19,1634
-2.7175539608557298,2.5003000000000064,148.23,1.530596123201386,0,1,0.6275510204081632,89.50873827909201,-0.3425042707188708,-1.7054960292246657,0.1966964170309104,-5.34,1635
-2.720291058175512,2.5003000000000064,148.23,1.5524350322544531,0,1,0.6275510204081632,89.45059636906964,-0.3425058614330878,-1.7086859741679643,0.2035998545674892,-5.49,1636
-2.712019673104134,2.500300000000004,148.23,1.51948752169199,0,1,0.6275510204081632,89.58013802855791,-0.3425139040228667,-1.708016959107581,0.2007904549035128,-5.43,1637
-2.712019673104148,2.5003000000000064,148.23000000000002,1.5194875216919903,0,1,0.6275510204081632,89.58013802855791,-0.3425139040228667,-1.708016959107581,0.2007904549035127,-4.89,1638
-2.717553960855736,2.5003000000000064,148.23,1.5305961232013865,0,1,0.6275510204081632,89.50873827909201,-0.3425042707188708,-1.7054960292246657,0.1966964170309104,-5.29,1639
-2.712019673104134,2.500300000000004,148.23,1.51948752169199,0,1,0.6275510204081632,89.58013802855791,-0.3425139040228667,-1.708016959107581,0.2007904549035128,-5.43,1640
-2.720291058175512,2.5003000000000064,148.23,1.5524350322544531,0,1,0.6275510204081632,89.45059636906964,-0.3425058614330878,-1.7086859741679643,0.2035998545674892,-5.04,1641
-2.719866482566586,2.8425000000000056,139.44,1.5201490111524825,0,2,0.63,87.9834199768231,-0.3424960782498592,-1.5480446631621807,0.0117992489865458,-5.19,1642
-2.7224986004730973,2.8425000000000056,139.44,1.5414231483875018,0,2,0.63,87.88325987350413,-0.3425058614330878,-1.5512261903769502,0.0446344968606708,-5.15,1643
-2.72916984645921,2.8425000000000065,139.44,1.5113893334136046,0,2,0.63,87.71689484626046,-0.3425042707155997,-1.551340178261955,0.0146346723966292,-5.37,1644
-2.719866482566593,2.842500000000008,139.44,1.5201490111524822,0,2,0.63,87.98341997682311,-0.3424960782498592,-1.5480446631621796,0.0117992489865459,-4.86,1645
-2.7051329507183723,2.6560000000000032,148.23,1.6557221799627793,0,0,0.6323529411764706,89.57102339649492,-0.3425139040228667,-1.792538575883301,0.1670696072459748,-6.02,1646
-2.6953586413816155,2.656000000000004,148.23,1.682577882068327,0,0,0.6323529411764706,89.51706567139539,-0.3425056145955875,-1.80523113281949,0.2085709545908727,-5.2,1647
-2.7198664825666,2.8425000000000065,139.44,1.5201490111524822,0,2,0.63,87.98341997682311,-0.3424960782498592,-1.5480446631621807,0.0117992489865458,-5.08,1648
-2.729169846459207,2.842500000000008,139.44,1.5113893334136048,0,2,0.63,87.71689484626046,-0.3425042707155997,-1.5513401782619551,0.0146346723966291,-5.26,1649
-2.7198664825666,2.8425000000000065,139.44,1.5201490111524822,0,2,0.63,87.98341997682311,-0.3424960782498592,-1.5480446631621807,0.0117992489865458,-4.92,1650
-2.722498600473111,2.8425000000000047,139.44,1.5414231483875025,0,2,0.63,87.88325987350416,-0.3425058614330878,-1.55122619037695,0.0446344968606709,-4.96,1651
-2.7198664825666,2.8425000000000065,139.44,1.5201490111524822,0,2,0.63,87.98341997682311,-0.3424960782498592,-1.5480446631621807,0.0117992489865458,-4.87,1652
-2.7051329507183723,2.6560000000000032,148.23,1.6557221799627793,0,0,0.6323529411764706,89.57102339649492,-0.3425139040228667,-1.792538575883301,0.1670696072459748,-6.08,1653
-2.7051329507183546,2.656000000000005,148.23000000000002,1.6557221799627782,0,0,0.6323529411764706,89.57102339649492,-0.3425139040228667,-1.792538575883302,0.1670696072459749,-5.79,1654
-2.7198664825666,2.8425000000000065,139.44,1.5201490111524822,0,2,0.63,87.98341997682311,-0.3424960782498592,-1.5480446631621807,0.0117992489865458,-4.92,1655
-2.693342447493884,2.656000000000005,148.23,1.667530873453558,0,0,0.6323529411764706,89.49962364702904,-0.3427475365246512,-1.7903511970819603,0.1840716834414546,-5.22,1656
-2.7305156883819253,3.1847000000000065,130.65,1.5003797622461552,0,3,0.6323529411764706,86.0865418217693,-0.3421804063146458,-1.3938803871022298,-0.1443485037101507,-4.84,1657
-2.730515688381935,3.1847000000000056,130.65,1.5003797622461548,0,3,0.6323529411764706,86.08654182176933,-0.3421804063146458,-1.3938803871022298,-0.1443485037101507,-4.84,1658
-2.730515688381935,3.1847000000000056,130.65,1.5003797622461548,0,3,0.6323529411764706,86.08654182176933,-0.3421804063146458,-1.3938803871022298,-0.1443485037101507,-5.02,1659
-2.719291478171648,2.998200000000004,139.44,1.6777263069043953,0,1,0.6346153846153846,87.96438410327288,-0.3425058614330878,-1.635745641499032,0.0075559148555272,-5.2,1660
-2.704564744729398,2.998200000000004,139.44000000000003,1.6737167980826475,0,1,0.6346153846153846,88.10038679601664,-0.3425056145955875,-1.6477776125425918,0.0573682893840908,-5.35,1661
-2.730515688381932,3.1847000000000074,130.65,1.500379762246155,0,3,0.6323529411764706,86.08654182176933,-0.3421804063146458,-1.3938803871022296,-0.1443485037101507,-4.91,1662
-2.6939583538544345,2.744800000000005,157.02,0.9925269886565194,0,0,0.625,91.4986269681466,-0.3507303651793087,-1.2092115491206008,-0.5938464262374755,-6.12,1663
-2.69395835385445,2.744800000000006,157.02,0.9925269886565192,0,0,0.625,91.4986269681466,-0.3507303651793087,-1.2092115491206017,-0.5938464262374754,-5.95,1664
-2.716378153455992,2.998200000000006,139.44,1.6563736425390982,0,1,0.6346153846153846,88.06009741870326,-0.3424960782498446,-1.6325663868498574,-0.0213764903732197,-5.7,1665
-2.7045647447294,2.998200000000006,139.44,1.6737167980826475,0,1,0.6346153846153846,88.10038679601664,-0.3425056145955875,-1.647777612542592,0.0573682893840909,-5.68,1666
-2.7096899509923587,2.998200000000005,139.44,1.6412540205240238,0,1,0.6346153846153846,87.95490591498412,-0.3425042720982112,-1.6482467285427174,-0.0136093182052771,-5.61,1667
-2.7045647447294,2.998200000000006,139.44,1.6737167980826475,0,1,0.6346153846153846,88.10038679601664,-0.3425056145955875,-1.647777612542592,0.0573682893840909,-5.11,1668
-2.716378153455992,2.998200000000006,139.44,1.6563736425390982,0,1,0.6346153846153846,88.06009741870326,-0.3424960782498446,-1.6325663868498574,-0.0213764903732197,-5.19,1669
-2.719291478171642,2.998200000000004,139.44,1.6777263069043955,0,1,0.6346153846153846,87.96438410327286,-0.3425058614330878,-1.635745641499032,0.0075559148555271,-5.31,1670
-2.7045647447294,2.998200000000006,139.44,1.6737167980826475,0,1,0.6346153846153846,88.10038679601664,-0.3425056145955875,-1.647777612542592,0.0573682893840909,-5.56,1671
-2.716378153455992,2.998200000000006,139.44,1.6563736425390982,0,1,0.6346153846153846,88.06009741870326,-0.3424960782498446,-1.6325663868498574,-0.0213764903732197,-5.23,1672
-2.7099751408317405,3.087000000000005,148.23000000000002,1.0212245217720268,0,1,0.6273584905660378,89.99776259127809,-0.3507239400868018,-1.0490821409167048,-0.5441336956519565,-5.75,1673
-2.7012982387239206,3.087000000000005,148.23000000000002,0.9917594471473764,0,1,0.6273584905660378,90.08735531660572,-0.3507303651793008,-1.0518004369983065,-0.6041505849932743,-5.53,1674
-2.7124925768144723,3.3404000000000043,130.65,1.6323952492126186,0,2,0.6367924528301887,86.47521051067976,-0.3421804063146458,-1.490793200896753,-0.1648298015762813,-5.18,1675
-2.7099751408317565,3.087000000000006,148.23,1.0212245217720268,0,1,0.6273584905660378,89.99776259127806,-0.3507239400868018,-1.0490821409167048,-0.544133695651957,-5.6,1676
-2.7124925768144723,3.3404000000000043,130.65,1.6323952492126186,0,2,0.6367924528301887,86.47521051067976,-0.3421804063146458,-1.490793200896753,-0.1648298015762813,-5.44,1677
-2.7012982387239104,3.087000000000005,148.23,0.9917594471473764,0,1,0.6273584905660378,90.08735531660574,-0.3507303651793008,-1.0518004369983058,-0.6041505849932743,-5.17,1678
-2.7124925768144768,3.340400000000005,130.65,1.6323952492126184,0,2,0.6367924528301887,86.47521051067976,-0.3421804063146458,-1.4907932008967533,-0.1648298015762812,-4.99,1679
-2.72848407158516,3.340400000000005,130.65,1.636672893873046,0,2,0.6367924528301887,86.25345812548122,-0.3424318639455219,-1.4783999451362038,-0.1808819775774619,-5.22,1680
-2.6911892842500933,3.153900000000003,139.44,1.810107867911573,0,0,0.6388888888888888,88.18151102578535,-0.3425056145955875,-1.7323211418479272,0.0234797449516467,-5.72,1681
-2.7110089235324346,3.340400000000005,130.65,1.63174095202933,0,2,0.6367924528301887,86.47076372279118,-0.3421804063146312,-1.492336138552947,-0.1908887543745885,-5.1,1682
-2.710105986155116,3.429200000000006,139.44,1.0204582193444027,0,2,0.6296296296296297,88.52347441081157,-0.350723940086794,-0.891671025003228,-0.5544383420404391,-5.19,1683
-2.708257030516968,3.496100000000004,130.65,1.768776292155855,0,1,0.6409090909090909,86.64212681439163,-0.3424318639455219,-1.5753368371139411,-0.198173237922979,-5.89,1684
-2.684940268601219,3.2427000000000046,148.23,1.237091597252333,0,0,0.6318181818181818,90.02178385862831,-0.3509754168806438,-1.1402139031377574,-0.5265580984790502,-5.9,1685
-2.693741424566883,3.242700000000004,148.23,1.1279553759858971,0,0,0.6318181818181818,90.07757524390196,-0.3507303651793008,-1.136479754065777,-0.6397431431066931,-5.64,1686
-2.710105986155116,3.429200000000006,139.44,1.0204582193444027,0,2,0.6296296296296297,88.52347441081157,-0.350723940086794,-0.891671025003228,-0.5544383420404391,-5.22,1687
-2.693741424566883,3.242700000000004,148.23,1.1279553759858971,0,0,0.6318181818181818,90.07757524390196,-0.3507303651793008,-1.136479754065777,-0.6397431431066931,-5.81,1688
-2.708257030516968,3.496100000000004,130.65,1.768776292155855,0,1,0.6409090909090909,86.64212681439163,-0.3424318639455219,-1.5753368371139411,-0.198173237922979,-5.43,1689
-2.7098366279739143,3.584900000000004,139.44,1.1566439824496937,0,1,0.6339285714285714,88.59948641205098,-0.350723940086794,-0.9763504491720564,-0.5895028197385218,-5.45,1690
-2.707236647440609,2.158100000000005,157.02,1.5299369465116726,0,0,0.625,91.0424398019012,-0.3425139040228667,-1.8654683178014737,0.3856698042700162,-5.23,1691
-2.7072366474406144,2.1581000000000063,157.02,1.529936946511672,0,0,0.625,91.0424398019012,-0.3425139040228667,-1.8654683178014744,0.3856698042700159,-6.55,1692
-2.707236647440609,2.158100000000005,157.02,1.5299369465116726,0,0,0.625,91.0424398019012,-0.3425139040228667,-1.8654683178014737,0.3856698042700162,-6.13,1693
