BCUT2D_CHGLO,MolLogP,ATSC3c,VSA_EState2,ATSC0c,ATS8s,AATSC7p,SRW05,fr_NH0,GATS4c,morgan688,morgan799,PAMPA,ID
-2.7182435336416364,2.883000000000009,1.6453787717920962,104.95179941747776,2.051271947841628,1969.5277777777767,-0.011781053734358,3.044522437723423,4,1.6758759307785696,0,0,-5.88,1669
-2.707636121242388,2.883000000000009,1.6454785959475735,105.07170870648014,2.05127188400617,1953.8611111111109,0.0008732040445388,3.044522437723423,4,1.6755545591530872,0,0,-5.24,1670
-2.7182435336416364,2.883000000000009,1.6453787717920962,104.95179941747776,2.051271947841628,1969.5277777777767,-0.011781053734358,3.044522437723423,4,1.6758759307785696,0,0,-5.77,1671
-2.7140700562447364,2.883000000000009,1.6474751916995207,105.00883369511344,2.05125151180157,1968.5277777777767,-0.0021609339414542,3.044522437723423,4,1.6786551568225,0,1,-5.72,1672
-2.707636121242388,2.883000000000009,1.6454785959475735,105.07170870648014,2.05127188400617,1953.8611111111109,0.0008732040445388,3.044522437723423,4,1.6755545591530872,0,0,-5.78,1673
-2.719659456135344,3.22520000000001,1.6673384701442897,103.2473733845811,2.0253934961161475,2019.8611111111104,-0.0062057783763091,3.044522437723423,5,1.668238644203296,0,0,-5.23,1674
-2.7266488930790347,3.22520000000001,1.6687714735988344,103.08953309543664,2.0253754077093165,2036.5277777777776,-0.0068077610205651,3.044522437723423,5,1.6721162313906046,0,1,-5.59,1675
-2.715100507044087,3.22520000000001,1.6694337338409355,103.34642585551336,2.025373059859819,2020.8611111111109,0.0027802279402087,3.044522437723423,5,1.671018946490813,0,1,-5.04,1676
-2.7266488930790347,3.22520000000001,1.6687714735988344,103.08953309543664,2.0253754077093165,2036.5277777777776,-0.0068077610205651,3.044522437723423,5,1.6721162313906046,0,1,-6.11,1677
-2.7266488930790347,3.22520000000001,1.6687714735988344,103.08953309543664,2.0253754077093165,2036.5277777777776,-0.0068077610205651,3.044522437723423,5,1.6721162313906046,0,1,-4.98,1678
-2.719659456135344,3.22520000000001,1.6673384701442897,103.2473733845811,2.0253934961161475,2019.8611111111104,-0.0062057783763091,3.044522437723423,5,1.668238644203296,0,0,-5.53,1679
-2.715100507044087,3.22520000000001,1.6694337338409355,103.34642585551336,2.025373059859819,2020.8611111111109,0.0027802279402087,3.044522437723423,5,1.671018946490813,0,1,-4.96,1680
-2.715100507044087,3.22520000000001,1.6694337338409355,103.34642585551336,2.025373059859819,2020.8611111111109,0.0027802279402087,3.044522437723423,5,1.671018946490813,0,1,-5.3,1681
-2.719659456135344,3.22520000000001,1.6673384701442897,103.2473733845811,2.0253934961161475,2019.8611111111104,-0.0062057783763091,3.044522437723423,5,1.668238644203296,0,0,-4.91,1682
-2.719659456135344,3.22520000000001,1.6673384701442897,103.2473733845811,2.0253934961161475,2019.8611111111104,-0.0062057783763091,3.044522437723423,5,1.668238644203296,0,0,-5.74,1683
-2.7266488930790347,3.22520000000001,1.6687714735988344,103.08953309543664,2.0253754077093165,2036.5277777777776,-0.0068077610205651,3.044522437723423,5,1.6721162313906046,0,1,-6.22,1684
-2.7266488930790347,3.22520000000001,1.6687714735988344,103.08953309543664,2.0253754077093165,2036.5277777777776,-0.0068077610205651,3.044522437723423,5,1.6721162313906046,0,1,-5.69,1685
-2.719659456135344,3.22520000000001,1.6673384701442897,103.2473733845811,2.0253934961161475,2019.8611111111104,-0.0062057783763091,3.044522437723423,5,1.668238644203296,0,0,-5.2,1686
-2.715100507044087,3.22520000000001,1.6694337338409355,103.34642585551336,2.025373059859819,2020.8611111111109,0.0027802279402087,3.044522437723423,5,1.671018946490813,0,1,-5.14,1687
-2.715100507044087,3.22520000000001,1.6694337338409355,103.34642585551336,2.025373059859819,2020.8611111111109,0.0027802279402087,3.044522437723423,5,1.671018946490813,0,1,-5.17,1688
-2.715100507044087,3.22520000000001,1.6694337338409355,103.34642585551336,2.025373059859819,2020.8611111111109,0.0027802279402087,3.044522437723423,5,1.671018946490813,0,1,-5.1,1689
-2.709632426018046,3.762000000000008,1.207957449426159,108.67853558144064,2.104873898480061,1992.583333333333,-0.0005014594675885,3.044522437723423,3,1.5556933976393588,0,0,-5.47,1690
-2.719348852730227,3.762000000000009,1.2078012593114085,108.56501341464742,2.1048739007225805,2010.8333333333337,-0.0121155901201931,3.044522437723423,3,1.556008654424336,0,0,-5.48,1691
-2.7096324260180515,3.762000000000008,1.207957449426159,108.6785355814406,2.104873898480061,1992.5833333333333,-0.0005014594675886,3.044522437723423,3,1.5556933976393583,0,0,-5.43,1692
-2.7193488527302456,3.762000000000008,1.2078012593114085,108.56501341464744,2.1048739007225805,2010.8333333333337,-0.0121155901201931,3.044522437723423,3,1.556008654424336,0,0,-5.49,1693
-2.709632426018057,3.762000000000008,1.207957449426159,108.6785355814406,2.104873898480061,1992.5833333333333,-0.0005014594675885,3.044522437723423,3,1.5556933976393588,0,0,-5.12,1694
-2.716118385218402,3.762000000000009,1.2181000206525752,108.67095806493646,2.104742488255764,2020.4166666666663,-0.0008415202972552,3.044522437723423,3,1.565886800794713,0,1,-5.57,1695
-2.7193488527302403,3.762000000000009,1.2078012593114087,108.56501341464748,2.104873900722581,2010.8333333333333,-0.0121155901201931,3.044522437723423,3,1.5560086544243357,0,0,-5.58,1696
-2.716118385218389,3.762000000000008,1.2181000206525752,108.67095806493649,2.1047424882557646,2020.4166666666667,-0.0008415202972551,3.044522437723423,3,1.5658868007947129,0,1,-5.57,1697
-2.709632426018057,3.762000000000008,1.207957449426159,108.6785355814406,2.104873898480061,1992.5833333333333,-0.0005014594675885,3.044522437723423,3,1.5556933976393588,0,0,-5.39,1698
-2.7096324260180515,3.762000000000008,1.207957449426159,108.6785355814406,2.104873898480061,1992.5833333333333,-0.0005014594675886,3.044522437723423,3,1.5556933976393583,0,0,-5.56,1699
-2.7193488527302403,3.762000000000009,1.2078012593114087,108.56501341464748,2.104873900722581,2010.8333333333333,-0.0121155901201931,3.044522437723423,3,1.5560086544243357,0,0,-5.39,1700
-2.716118385218389,3.762000000000008,1.2181000206525752,108.67095806493649,2.1047424882557646,2020.4166666666667,-0.0008415202972551,3.044522437723423,3,1.5658868007947129,0,1,-5.46,1701
-2.709632426018057,3.762000000000008,1.207957449426159,108.6785355814406,2.104873898480061,1992.5833333333333,-0.0005014594675885,3.044522437723423,3,1.5556933976393588,0,0,-5.33,1702
-2.721014398853606,4.104200000000008,1.2297609575510524,106.88394378687856,2.0789954489971,2061.1666666666665,-0.0061765596842571,3.044522437723423,4,1.5491501829568504,0,0,-5.33,1703
-2.7175669931397426,4.104200000000011,1.240058562681439,107.03190663046418,2.078864036314013,2072.7500000000005,0.0043627738286765,3.044522437723423,4,1.559032846070998,0,1,-5.32,1704
-2.721014398853592,4.1042000000000085,1.2297609575510529,106.88394378687852,2.0789954489970994,2061.1666666666665,-0.0061765596842571,3.044522437723423,4,1.5491501829568504,0,0,-5.47,1705
-2.7210143988536064,4.104200000000009,1.2297609575510526,106.88394378687852,2.0789954489970994,2061.1666666666665,-0.0061765596842571,3.044522437723423,4,1.5491501829568504,0,0,-5.31,1706
-2.717566993139721,4.104200000000008,1.2400585626814395,107.0319066304642,2.0788640363140125,2072.75,0.0043627738286765,3.044522437723423,4,1.559032846070998,0,1,-5.41,1707
-2.7281578951771643,4.10420000000001,1.239339982112908,106.78140099259662,2.078866322563062,2091.0000000000005,-0.0042107564697307,3.044522437723423,4,1.5601042950548112,0,1,-5.65,1708
-2.7175669931397257,4.104200000000009,1.2400585626814395,107.0319066304642,2.078864036314013,2072.7499999999995,0.0043627738286765,3.044522437723423,4,1.559032846070998,0,1,-5.75,1709
-2.7175669931397426,4.104200000000011,1.240058562681439,107.03190663046418,2.078864036314013,2072.7500000000005,0.0043627738286765,3.044522437723423,4,1.559032846070998,0,1,-5.45,1710
-2.721014398853592,4.1042000000000085,1.2297609575510529,106.88394378687852,2.0789954489970994,2061.1666666666665,-0.0061765596842571,3.044522437723423,4,1.5491501829568504,0,0,-5.42,1711
-2.7175669931397257,4.104200000000009,1.2400585626814395,107.0319066304642,2.078864036314013,2072.7499999999995,0.0043627738286765,3.044522437723423,4,1.559032846070998,0,1,-5.56,1712
-2.721014398853592,4.1042000000000085,1.2297609575510529,106.88394378687852,2.0789954489970994,2061.1666666666665,-0.0061765596842571,3.044522437723423,4,1.5491501829568504,0,0,-5.2,1713
-2.7175669931397257,4.104200000000009,1.2400585626814395,107.0319066304642,2.078864036314013,2072.7499999999995,0.0043627738286765,3.044522437723423,4,1.559032846070998,0,1,-5.37,1714
-2.721014398853592,4.1042000000000085,1.2297609575510529,106.88394378687852,2.0789954489970994,2061.1666666666665,-0.0061765596842571,3.044522437723423,4,1.5491501829568504,0,0,-5.33,1715
-2.7175669931397257,4.104200000000009,1.2400585626814395,107.0319066304642,2.078864036314013,2072.7499999999995,0.0043627738286765,3.044522437723423,4,1.559032846070998,0,1,-5.37,1716
-2.7290417119289656,4.446400000000011,1.2612996804606935,105.0373148359021,2.052987870837581,2141.333333333333,0.000695809067993,3.044522437723423,5,1.5545276212214882,0,1,-5.26,1717
-2.7290417119289656,4.446400000000011,1.2612996804606935,105.0373148359021,2.052987870837581,2141.333333333333,0.000695809067993,3.044522437723423,5,1.5545276212214882,0,1,-5.48,1718
-2.729041711928983,4.446400000000009,1.2612996804606935,105.03731483590212,2.052987870837581,2141.3333333333344,0.000695809067993,3.044522437723423,5,1.5545276212214885,0,1,-5.62,1719
-2.703853054422422,4.259900000000005,1.2318747245575326,106.97358564202632,2.0995418825727845,2041.555555555556,-0.0023238945723952,3.044522437723423,4,1.5536036406229805,0,1,-5.45,1720
-2.729041711928983,4.446400000000009,1.2612996804606935,105.03731483590212,2.052987870837581,2141.3333333333344,0.000695809067993,3.044522437723423,5,1.5545276212214885,0,1,-5.21,1721
-2.70385305442241,4.259900000000006,1.231874724557532,106.97358564202632,2.099541882572784,2041.555555555556,-0.0023238945723952,3.044522437723423,4,1.5536036406229807,0,1,-5.63,1722
-2.70385305442241,4.259900000000006,1.231874724557532,106.97358564202632,2.099541882572784,2041.555555555556,-0.0023238945723952,3.044522437723423,4,1.5536036406229807,0,1,-5.6,1723
-2.7290417119289656,4.446400000000011,1.2612996804606935,105.0373148359021,2.052987870837581,2141.333333333333,0.000695809067993,3.044522437723423,5,1.5545276212214882,0,1,-5.5,1724
-2.709669212200225,4.348700000000009,0.7885516410621305,109.10801853339088,2.1232011114666087,1990.3611111111115,0.0050774225058732,3.044522437723423,3,1.450183699001392,0,2,-5.69,1725
-2.701385416231932,4.348700000000008,0.7785794808021308,109.11520852297012,2.123332815128843,1967.4444444444443,0.0048020633759364,3.044522437723423,3,1.4399610678925658,0,1,-5.61,1726
-2.701385416231932,4.348700000000009,0.7785794808021308,109.1152085229701,2.1233328151288435,1967.4444444444448,0.0048020633759364,3.044522437723423,3,1.4399610678925656,0,1,-5.71,1727
-2.709669212200223,4.34870000000001,0.7885516410621305,109.10801853339083,2.123201111466609,1990.3611111111104,0.0050774225058732,3.044522437723423,3,1.450183699001392,0,2,-5.49,1728
-2.710019999440189,4.69090000000001,0.8104447034549288,107.530242405338,2.097322587716536,2040.1944444444448,0.0096148306068714,3.044522437723423,4,1.442683378332328,0,2,-5.69,1729
-2.710019999440192,4.690900000000008,0.810444703454929,107.53024240533804,2.097322587716536,2040.194444444444,0.0096148306068714,3.044522437723423,4,1.442683378332328,0,2,-5.73,1730
-2.710019999440189,4.69090000000001,0.8104447034549288,107.530242405338,2.097322587716536,2040.1944444444448,0.0096148306068714,3.044522437723423,4,1.442683378332328,0,2,-5.56,1731
-2.7037755454106347,1.8069000000000088,1.6509272511389277,107.74837415950856,2.098557787784495,1821.583333333333,-0.0065207169826941,3.044522437723423,2,1.6827673313445315,0,0,-7.08,1732
-2.7037755454106347,1.8069000000000088,1.6509272511389277,107.74837415950856,2.098557787784495,1821.583333333333,-0.0065207169826941,3.044522437723423,2,1.6827673313445315,0,0,-6.15,1733
-2.703775545410643,1.806900000000008,1.6509272511389277,107.74837415950856,2.0985577877844945,1821.5833333333333,-0.0065207169826941,3.044522437723423,2,1.6827673313445315,0,0,-6.18,1734
-2.7037755454106347,1.8069000000000088,1.6509272511389277,107.74837415950856,2.098557787784495,1821.583333333333,-0.0065207169826941,3.044522437723423,2,1.6827673313445315,0,0,-6.08,1735
-2.7037755454106347,1.8069000000000088,1.6509272511389277,107.74837415950856,2.098557787784495,1821.583333333333,-0.0065207169826941,3.044522437723423,2,1.6827673313445315,0,0,-6.18,1736
-2.7037755454106347,1.8069000000000088,1.6509272511389277,107.74837415950856,2.098557787784495,1821.583333333333,-0.0065207169826941,3.044522437723423,2,1.6827673313445315,0,0,-7.26,1737
-2.7138326870261995,2.149100000000008,1.6737768155836823,106.30408402794365,2.072673903235956,1873.5833333333333,-0.0037576116159509,3.044522437723423,3,1.6710530752223447,0,0,-6.18,1738
-2.707729398060502,2.149100000000007,1.6728857930634933,106.23572839599429,2.072679335842744,1873.916666666666,-0.0003889751028271,3.044522437723423,3,1.6724250525509703,0,0,-5.29,1739
-2.707729398060508,2.149100000000009,1.6728857930634935,106.23572839599424,2.0726793358427424,1873.9166666666663,-0.0003889751028271,3.044522437723423,3,1.6724250525509712,0,0,-6.86,1740
-2.7138326870261924,2.149100000000008,1.6737768155836823,106.30408402794365,2.072673903235956,1873.5833333333333,-0.0037576116159509,3.044522437723423,3,1.6710530752223445,0,0,-5.86,1741
-2.7182207302879133,2.1491000000000087,1.672793612331038,106.15059776329184,2.072679409545253,1898.3333333333333,-0.0119880281843732,3.044522437723423,3,1.672742888033579,0,0,-5.92,1742
-2.7138326870261924,2.149100000000008,1.6737768155836823,106.30408402794365,2.072673903235956,1873.5833333333333,-0.0037576116159509,3.044522437723423,3,1.6710530752223445,0,0,-5.92,1743
-2.7138326870261995,2.149100000000008,1.6737768155836823,106.30408402794365,2.072673903235956,1873.583333333333,-0.0037576116159509,3.044522437723423,3,1.6710530752223445,0,0,-5.92,1744
-2.718220730287917,2.1491000000000087,1.6727936123310378,106.15059776329184,2.0726794095452536,1898.3333333333328,-0.0119880281843732,3.044522437723423,3,1.6727428880335793,0,0,-5.81,1745
-2.707729398060513,2.149100000000008,1.672885793063493,106.23572839599424,2.072679335842742,1873.9166666666663,-0.0003889751028271,3.044522437723423,3,1.6724250525509718,0,0,-5.65,1746
-2.707729398060508,2.149100000000009,1.6728857930634935,106.23572839599424,2.0726793358427424,1873.9166666666663,-0.0003889751028271,3.044522437723423,3,1.6724250525509712,0,0,-5.83,1747
-2.707729398060508,2.149100000000009,1.6728857930634935,106.23572839599424,2.0726793358427424,1873.9166666666663,-0.0003889751028271,3.044522437723423,3,1.6724250525509712,0,0,-6.26,1748
-2.718220730287917,2.1491000000000087,1.6727936123310378,106.15059776329184,2.0726794095452536,1898.3333333333328,-0.0119880281843732,3.044522437723423,3,1.6727428880335793,0,0,-5.83,1749
-2.7138326870261995,2.149100000000008,1.6737768155836823,106.30408402794365,2.072673903235956,1873.583333333333,-0.0037576116159509,3.044522437723423,3,1.6710530752223445,0,0,-6.14,1750
-2.707729398060508,2.149100000000009,1.6728857930634935,106.23572839599424,2.0726793358427424,1873.9166666666663,-0.0003889751028271,3.044522437723423,3,1.6724250525509712,0,0,-5.45,1751
-2.707729398060508,2.149100000000009,1.6728857930634935,106.23572839599424,2.0726793358427424,1873.9166666666663,-0.0003889751028271,3.044522437723423,3,1.6724250525509712,0,0,-5.54,1752
-2.715032685893163,2.4913000000000087,1.695735357616351,104.7284217355037,2.046795451294204,1925.9166666666663,0.0017435140193354,3.044522437723423,4,1.6624885184587377,0,0,-5.64,1753
-2.7266626292843177,2.4913000000000087,1.6950807334574547,104.50630763172693,2.046797809011808,1950.3333333333333,-0.0067980540677469,3.044522437723423,4,1.663570665724862,0,0,-5.7,1754
-2.715032685893163,2.4913000000000087,1.695735357616351,104.7284217355037,2.046795451294204,1925.9166666666663,0.0017435140193354,3.044522437723423,4,1.6624885184587377,0,0,-5.88,1755
-2.719712141981939,2.4913000000000096,1.6947533105744856,104.53291727755528,2.046800957819773,1948.6666666666663,-0.0060183701535024,3.044522437723423,4,1.664175829175741,0,0,-5.74,1756
-2.7266626292843243,2.4913000000000087,1.6950807334574551,104.50630763172694,2.0467978090118084,1950.3333333333328,-0.0067980540677469,3.044522437723423,4,1.6635706657248617,0,0,-5.73,1757
-2.7266626292843177,2.4913000000000087,1.6950807334574547,104.50630763172693,2.046797809011808,1950.3333333333333,-0.0067980540677469,3.044522437723423,4,1.663570665724862,0,0,-5.77,1758
-2.7150326858931755,2.491300000000008,1.6957353576163512,104.72842173550372,2.046795451294204,1925.916666666666,0.0017435140193354,3.044522437723423,4,1.6624885184587377,0,0,-5.06,1759
-2.715032685893178,2.4913000000000087,1.6957353576163512,104.72842173550372,2.046795451294204,1925.9166666666663,0.0017435140193354,3.044522437723423,4,1.662488518458738,0,0,-5.63,1760
-2.719712141981956,2.491300000000007,1.6947533105744848,104.53291727755528,2.046800957819773,1948.666666666666,-0.0060183701535024,3.044522437723423,4,1.6641758291757407,0,0,-5.6,1761
-2.719712141981939,2.4913000000000096,1.6947533105744856,104.53291727755528,2.046800957819773,1948.6666666666663,-0.0060183701535024,3.044522437723423,4,1.664175829175741,0,0,-6.74,1762
-2.715032685893178,2.4913000000000087,1.6957353576163512,104.72842173550372,2.046795451294204,1925.9166666666663,0.0017435140193354,3.044522437723423,4,1.662488518458738,0,0,-5.58,1763
-2.7266626292843243,2.4913000000000087,1.6950807334574551,104.50630763172694,2.0467978090118084,1950.3333333333328,-0.0067980540677469,3.044522437723423,4,1.6635706657248617,0,0,-6.09,1764
-2.7266626292843243,2.4913000000000087,1.6950807334574551,104.50630763172694,2.0467978090118084,1950.3333333333328,-0.0067980540677469,3.044522437723423,4,1.6635706657248617,0,0,-5.75,1765
-2.715032685893178,2.4913000000000087,1.6957353576163512,104.72842173550372,2.046795451294204,1925.9166666666663,0.0017435140193354,3.044522437723423,4,1.662488518458738,0,0,-5.68,1766
-2.719712141981939,2.4913000000000096,1.6947533105744856,104.53291727755528,2.046800957819773,1948.6666666666663,-0.0060183701535024,3.044522437723423,4,1.664175829175741,0,0,-5.51,1767
-2.715032685893178,2.4913000000000087,1.6957353576163512,104.72842173550372,2.046795451294204,1925.9166666666663,0.0017435140193354,3.044522437723423,4,1.662488518458738,0,0,-5.61,1768
-2.7274065468941915,2.833500000000009,1.7170404318090449,102.82561061706475,2.020919357286328,2000.6666666666663,-0.0016590238045374,3.044522437723423,5,1.656622707125069,0,0,-5.2,1769
-2.727406546894184,2.833500000000008,1.7170404318090455,102.82561061706475,2.020919357286328,2000.666666666666,-0.0016590238045374,3.044522437723423,5,1.6566227071250683,0,0,-5.36,1770
-2.7274065468941915,2.833500000000009,1.7170404318090449,102.82561061706475,2.020919357286328,2000.6666666666663,-0.0016590238045374,3.044522437723423,5,1.656622707125069,0,0,-5.64,1771
-2.7274065468941915,2.833500000000009,1.7170404318090449,102.82561061706475,2.020919357286328,2000.6666666666663,-0.0016590238045374,3.044522437723423,5,1.656622707125069,0,0,-5.62,1772
-2.700490643992376,2.6470000000000065,1.6890914753528494,104.6968246636154,2.0674910053949223,1932.6944444444448,-0.0072306636341088,3.044522437723423,4,1.6689954511452392,0,1,-5.9,1773
-2.7136306384370883,2.647000000000008,1.6875912229250485,104.75632642882005,2.0675089930601644,1901.305555555556,-0.0045317799586763,3.044522437723423,4,1.6642883643577495,0,0,-6.03,1774
-2.727406546894184,2.833500000000008,1.7170404318090455,102.82561061706475,2.020919357286328,2000.666666666666,-0.0016590238045374,3.044522437723423,5,1.6566227071250683,0,0,-5.02,1775
-2.7274065468941915,2.833500000000009,1.7170404318090449,102.82561061706475,2.020919357286328,2000.6666666666663,-0.0016590238045374,3.044522437723423,5,1.656622707125069,0,0,-5.51,1776
-2.703144646925476,2.647000000000008,1.6874617492402164,104.70516101309696,2.067508620499344,1892.194444444445,-0.0091123011366318,3.044522437723423,4,1.6642150898470485,0,0,-6.27,1777
-2.700490643992384,2.64700000000001,1.689091475352849,104.69682466361536,2.0674910053949227,1932.6944444444448,-0.0072306636341088,3.044522437723423,4,1.668995451145239,0,1,-5.94,1778
-2.700490643992384,2.64700000000001,1.689091475352849,104.69682466361536,2.0674910053949227,1932.6944444444448,-0.0072306636341088,3.044522437723423,4,1.668995451145239,0,1,-5.53,1779
-2.7136306384370865,2.647000000000009,1.6875912229250485,104.75632642882,2.067508993060164,1901.305555555556,-0.0045317799586763,3.044522437723423,4,1.6642883643577502,0,0,-5.69,1780
-2.7136306384370865,2.647000000000009,1.6875912229250485,104.75632642882,2.067508993060164,1901.305555555556,-0.0045317799586763,3.044522437723423,4,1.6642883643577502,0,0,-5.26,1781
-2.700490643992384,2.64700000000001,1.689091475352849,104.69682466361536,2.0674910053949227,1932.6944444444448,-0.0072306636341088,3.044522437723423,4,1.668995451145239,0,1,-6.13,1782
-2.705196412532227,2.9892000000000065,1.7114471014135708,103.16105976952274,2.041609693556764,1988.6944444444448,0.000696941494962,3.044522437723423,5,1.658581728420926,0,1,-5.8,1783
-2.707513716440317,2.735800000000008,1.2441999119069262,106.75766122714612,2.091132522459509,1843.9999999999995,0.0028197813131823,3.044522437723423,3,1.557807199838965,0,1,-6.42,1784
-2.702317965603514,2.73580000000001,1.2434792829879229,106.68891806827187,2.091138248509977,1849.250000000001,0.0054855320698991,3.044522437723423,3,1.5592587646731608,0,1,-6.17,1785
-2.707513716440317,2.735800000000008,1.2441999119069262,106.75766122714612,2.091132522459509,1843.9999999999995,0.0028197813131823,3.044522437723423,3,1.557807199838965,0,1,-6.31,1786
-2.7051964125322288,2.9892000000000065,1.7114471014135708,103.16105976952272,2.0416096935567625,1988.6944444444448,0.000696941494962,3.044522437723423,5,1.658581728420926,0,1,-5.77,1787
-2.705196412532227,2.9892000000000065,1.7114471014135708,103.16105976952274,2.041609693556764,1988.6944444444448,0.000696941494962,3.044522437723423,5,1.658581728420926,0,1,-5.8,1788
-2.702317965603514,2.73580000000001,1.2434792829879229,106.68891806827187,2.091138248509977,1849.250000000001,0.0054855320698991,3.044522437723423,3,1.5592587646731608,0,1,-5.86,1789
-2.705196412532227,2.9892000000000065,1.7114471014135708,103.16105976952274,2.041609693556764,1988.6944444444448,0.000696941494962,3.044522437723423,5,1.658581728420926,0,1,-5.68,1790
-2.709034601908856,3.0780000000000083,1.2660929743031826,105.24327424112565,2.0652539987094345,1893.8333333333328,0.0075714165372146,3.044522437723423,4,1.548548820927992,0,1,-6.2,1791
-2.70903460190887,3.0780000000000083,1.266092974303183,105.24327424112565,2.0652539987094354,1893.833333333333,0.0075714165372146,3.044522437723423,4,1.5485488209279914,0,1,-5.65,1792
-2.70903460190887,3.0780000000000083,1.266092974303183,105.24327424112565,2.0652539987094354,1893.833333333333,0.0075714165372146,3.044522437723423,4,1.5485488209279914,0,1,-5.78,1793
-2.703775545410643,1.806900000000008,1.6509272511389277,107.74837415950856,2.0985577877844945,1821.5833333333333,-0.0065207169826941,3.044522437723423,2,1.6827673313445315,0,0,-6.07,1794
-2.718220730287917,2.1491000000000087,1.6727936123310378,106.15059776329184,2.0726794095452536,1898.3333333333328,-0.0119880281843732,3.044522437723423,3,1.6727428880335793,0,0,-5.64,1795
-2.718220730287917,2.1491000000000087,1.6727936123310378,106.15059776329184,2.0726794095452536,1898.3333333333328,-0.0119880281843732,3.044522437723423,3,1.6727428880335793,0,0,-6.11,1796
-2.719712141981939,2.4913000000000096,1.6947533105744856,104.53291727755528,2.046800957819773,1948.6666666666663,-0.0060183701535024,3.044522437723423,4,1.664175829175741,0,0,-6.16,1797
-2.715032685893178,2.4913000000000087,1.6957353576163512,104.72842173550372,2.046795451294204,1925.9166666666663,0.0017435140193354,3.044522437723423,4,1.662488518458738,0,0,-5.65,1798
-2.7266626292843243,2.4913000000000087,1.6950807334574551,104.50630763172694,2.0467978090118084,1950.3333333333328,-0.0067980540677469,3.044522437723423,4,1.6635706657248617,0,0,-6.18,1799
-2.7274065468941915,2.833500000000009,1.7170404318090449,102.82561061706475,2.020919357286328,2000.6666666666663,-0.0016590238045374,3.044522437723423,5,1.656622707125069,0,0,-5.56,1800
-2.7274065468941795,2.833500000000007,1.7170404318090446,102.82561061706475,2.020919357286328,2000.666666666666,-0.0016590238045374,3.044522437723423,5,1.6566227071250683,0,0,-5.55,1801
-2.7136306384370865,2.647000000000009,1.6875912229250485,104.75632642882,2.067508993060164,1901.305555555556,-0.0045317799586763,3.044522437723423,4,1.6642883643577502,0,0,-5.77,1802
-2.700490643992384,2.64700000000001,1.689091475352849,104.69682466361536,2.0674910053949227,1932.6944444444448,-0.0072306636341088,3.044522437723423,4,1.668995451145239,0,1,-5.71,1803
-2.7274065468941795,2.833500000000007,1.7170404318090446,102.82561061706475,2.020919357286328,2000.666666666666,-0.0016590238045374,3.044522437723423,5,1.6566227071250683,0,0,-5.37,1804
-2.700490643992384,2.64700000000001,1.689091475352849,104.69682466361536,2.0674910053949227,1932.6944444444448,-0.0072306636341088,3.044522437723423,4,1.668995451145239,0,1,-5.8,1805
-2.7157143756572983,2.4913000000000087,1.6978900839939612,104.83014927549594,2.046774479588048,1929.5,-0.0005709504192223,3.044522437723423,4,1.6663136068028586,0,0,-5.77,1806
-2.719003505251711,2.491300000000008,1.6974706229684786,104.7716282886219,2.046777702834805,1952.25,-0.0108202329904366,3.044522437723423,4,1.6672408336587978,0,0,-5.7,1807
-2.708133611302125,2.491300000000008,1.697561647688225,104.89877711462093,2.046777628916453,1929.8333333333328,0.0002087889370832,3.044522437723423,4,1.666924456111026,0,0,-5.94,1808
-2.719003505251741,2.4913000000000087,1.6974706229684793,104.77162828862193,2.046777702834805,1952.2499999999995,-0.0108202329904365,3.044522437723423,4,1.6672408336587976,0,0,-5.82,1809
-2.7157143756572943,2.491300000000008,1.6978900839939624,104.83014927549596,2.046774479588047,1929.5,-0.0005709504192223,3.044522437723423,4,1.6663136068028588,0,0,-5.95,1810
-2.708133611302128,2.4913000000000087,1.697561647688225,104.89877711462093,2.0467776289164528,1929.833333333333,0.0002087889370832,3.044522437723423,4,1.6669244561110264,0,0,-5.24,1811
-2.719003505251737,2.4913000000000087,1.69747062296848,104.77162828862193,2.046777702834805,1952.2499999999995,-0.0108202329904365,3.044522437723423,4,1.6672408336587974,0,0,-6.1,1812
-2.7081336113021184,2.491300000000008,1.6975616476882256,104.89877711462093,2.0467776289164528,1929.8333333333328,0.0002087889370832,3.044522437723423,4,1.6669244561110264,0,0,-5.47,1813
-2.7081336113021184,2.491300000000008,1.6975616476882256,104.89877711462093,2.0467776289164528,1929.8333333333328,0.0002087889370832,3.044522437723423,4,1.6669244561110264,0,0,-5.57,1814
-2.7165746513806948,2.833500000000008,1.719848626134737,103.19147045413035,2.020896027646297,1981.8333333333328,0.0043120587119939,3.044522437723423,5,1.659367686517892,0,0,-5.1,1815
-2.7165746513806948,2.833500000000008,1.719848626134737,103.19147045413035,2.020896027646297,1981.8333333333328,0.0043120587119939,3.044522437723423,5,1.659367686517892,0,0,-5.81,1816
-2.7203251165107574,2.833500000000008,1.719430321320033,103.09093127395975,2.020899251109325,2002.583333333333,-0.0052384209966616,3.044522437723423,5,1.6602938839143595,0,0,-5.47,1817
-2.7279907431666897,2.8335000000000097,1.7191951578218152,102.927338157057,2.0208983855799034,2004.25,-0.0037858112623821,3.044522437723423,5,1.6604488536306865,0,0,-5.68,1818
-2.7203251165107507,2.833500000000009,1.719430321320034,103.09093127395975,2.020899251109325,2002.5833333333328,-0.0052384209966616,3.044522437723423,5,1.66029388391436,0,0,-6.1,1819
